ItemID,Type,FloorPlan,Bed,Bath,SQFT,FloorPlanURL,Apartment,AvailableDate,RentRange,PropertyAddress,PropertyPhone,Website,CommunityAmenities,ApartmentAmenities,Specials
8441,2 Bedroom,DOUBLE NO. 1,2,2,884,/dmslivecafe/3/546880/Double_No._1.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8442,2 Bedroom,DOUBLE NO. 10,2,2,"1,057",/dmslivecafe/3/546880/Double No 10.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8443,2 Bedroom,DOUBLE NO. 11,2,2,967,/dmslivecafe/3/546880/Double_No._11.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8444,2 Bedroom,DOUBLE NO. 12,2,2,"1,020",/dmslivecafe/3/546880/Double No 12.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8445,2 Bedroom,DOUBLE NO. 13,2,2,"1,070",/dmslivecafe/3/546880/Double No 13.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8446,2 Bedroom,DOUBLE NO. 14,2,2,"1,070",/dmslivecafe/3/546880/Double No 14.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8447,2 Bedroom,DOUBLE NO. 15,2,2,"1,178",/dmslivecafe/3/546880/Double No 15.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8448,2 Bedroom,DOUBLE NO. 16,2,2,"1,122",/dmslivecafe/3/546880/Double_No._16.jpg?quality=85?maxheight=245&scale=both&quality=50,4027,Available,"$3,153-$3,695","7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8449,2 Bedroom,DOUBLE NO. 17,2,2,"1,310",/dmslivecafe/3/546880/Double_No._17.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8450,2 Bedroom,DOUBLE NO. 2,2,2,939,/dmslivecafe/3/546880/Double No 2.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8451,2 Bedroom,DOUBLE NO. 3,2,2,"1,026",/dmslivecafe/3/546880/Double No 3.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8452,2 Bedroom,DOUBLE NO. 4,2,2,"1,076",/dmslivecafe/3/546880/Double No 4.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
